"","ID","log2FoldChange","AveExpr","t","P.Value","padj","B"
"GJA1","GJA1",0.0828427362059907,6.12442397816001,1.45173243937911,0.152636483365556,0.966087675220777,-5.48366458818742
"KMT5C","KMT5C",-0.10398677297152,4.33789989945454,-1.13064958067381,0.263436759645197,0.966249064157513,-5.48393164522627
"ATP8B1-AS1","ATP8B1-AS1",-0.0626091245699123,2.49538346809522,-0.363195789840385,0.717944077256998,0.986500595824561,-5.48394787450132
"CA11","CA11",0.0612233476678177,2.47295857568597,0.366265552334261,0.715666207498878,0.986500595824561,-5.48398713531552
"ZNF497","ZNF497",0.0739573531217421,2.58576004524452,0.365527068713545,0.716213950814822,0.986500595824561,-5.48426893369524
"C20orf96","C20orf96",0.121687477335838,3.78279233380546,0.970036788028688,0.336558648089333,0.966249064157513,-5.48447975116791
"ZIK1","ZIK1",0.0924219624984435,5.37699124665664,1.31731747623946,0.193558831344272,0.966087675220777,-5.48464684887607
"TAFA5","TAFA5",-0.0825798347049944,2.8623360754417,-0.558383117353026,0.579000683372298,0.981132212939498,-5.48483803565921
"RCE1","RCE1",-0.10730308286189,4.35985631693877,-1.06686271584842,0.291005959194676,0.966249064157513,-5.4848423631649
"ZNF221","ZNF221",0.108872738854156,4.05161710378561,1.03291589537725,0.306465967571143,0.966249064157513,-5.48562733936647
"ENSG00000279789","ENSG00000279789",-0.0525187098291222,2.48727660289685,-0.273347675741741,0.785678386522053,0.99300961449523,-5.4861361209425
"DHX37","DHX37",-0.080613132810428,7.10122747786584,-1.56428634433638,0.12387036803607,0.955537376572493,-5.48686157269544
"C1QTNF1","C1QTNF1",-0.0756802363304261,2.42245214186599,-0.451901036470258,0.653236424671861,0.985652254872372,-5.48698108423249
"MFSD4B","MFSD4B",-0.101055664532988,4.38907691675613,-1.1088566786098,0.272639588311058,0.966249064157513,-5.48718921229698
"SLC7A6OS","SLC7A6OS",0.0966208813044527,3.106425020727,0.662632891090957,0.510518277471887,0.979459321950558,-5.48720638479455
"CDH7","CDH7",0.00595875022971271,2.21275380364952,0.0345476859658862,0.972573873621228,0.998770264099139,-5.48728769248699
"CACNB3","CACNB3",0.102209243698005,3.0268193643533,0.718336240372551,0.47579394817853,0.977565279184271,-5.48741488172226
"SLC27A3","SLC27A3",-0.1027609254074,3.658521288249,-0.919570170264639,0.362081424276754,0.966249064157513,-5.48745041597275
"ITGB8","ITGB8",0.0724612722344471,2.64011866231821,0.444472591339103,0.658561823275081,0.985652254872372,-5.48755830032556
"BET1","BET1",0.0969244507232929,5.10500172079299,1.27477263364218,0.208106989035831,0.966087675220777,-5.48759569605543
"FZD2","FZD2",0.107566061800906,3.42823053756352,0.86651085113736,0.390226268576155,0.966249064157513,-5.48762962304414
"PPP2R3A","PPP2R3A",0.106150718189137,3.60454700082046,0.862014901388062,0.392672493354078,0.966249064157513,-5.48817082615483
"TMCO4","TMCO4",0.00236721311055677,2.32729068580033,0.013569277372549,0.989226006633182,0.999416776765675,-5.48832120729268
"TMEM53","TMEM53",-0.0172627727763777,2.37036546554517,-0.10433145138285,0.917311276067603,0.994869499300384,-5.48834898209615
"FRG1","FRG1",0.103594910406783,4.72491847747397,1.1684307312719,0.248009457083145,0.966249064157513,-5.48852322484747
"LRP2BP","LRP2BP",-0.0146292197314235,2.36122260711286,-0.0759022964743193,0.93979070131701,0.996197187150212,-5.4887349948471
"ENSG00000267058","ENSG00000267058",-0.0905458491921358,2.95878447307461,-0.638353855456906,0.526069859822242,0.979459321950558,-5.48873627196269
"PLPP1","PLPP1",0.101655410066849,3.64092264585851,0.899420137045833,0.372612115384931,0.966249064157513,-5.48874818730115
"MYO10","MYO10",0.0779191185552808,7.11434840324831,1.57749157708818,0.120801283238354,0.955537376572493,-5.4888000357781
"LEPROT","LEPROT",-0.0900055924614946,5.59671880598562,-1.36308868083176,0.178780240680662,0.966087675220777,-5.48892815354584
"MAP3K12","MAP3K12",0.0626784042123756,2.6462055320129,0.403706649608576,0.688098625127805,0.985652254872372,-5.48901456037465
"SIX2","SIX2",0.00145185174657758,2.36202829150276,0.00685121302796825,0.994560016560962,0.999416776765675,-5.48918309264359
"POGLUT2","POGLUT2",-0.0929402498923224,4.98292211643544,-1.22936432736823,0.224518291115656,0.966087675220777,-5.48918577227618
"SEMA4C","SEMA4C",-0.107544914032756,3.8668826263321,-1.00025879131435,0.321858533860732,0.966249064157513,-5.48948971885478
"FKBP1B","FKBP1B",0.0344151148299177,2.3887232899912,0.184814901788958,0.854099562714783,0.99473195164592,-5.48952014237311
"ENSG00000289810","ENSG00000289810",0.115263223507624,3.96986922083756,0.978389131409912,0.332452244281856,0.966249064157513,-5.48968328096579
"CAMK1D","CAMK1D",-0.0922325766587555,5.28723748235411,-1.31014251611755,0.195956935789008,0.966087675220777,-5.48970653729918
"ENSG00000278133","ENSG00000278133",-0.107346791619024,3.33048052756129,-0.777235220430071,0.440573032968384,0.971976322325067,-5.48974511255892
"ADAMTS13","ADAMTS13",0.101053045410102,3.1221606648691,0.734705594668179,0.465848693859676,0.975198488936501,-5.48981894238598
"COL11A2","COL11A2",-0.0473685418977658,2.58555350888042,-0.258514716888292,0.797039315910759,0.993156593153377,-5.49000093071986
"CCDC15","CCDC15",0.00760038318200174,2.26463808885739,0.0413994652034769,0.967137405184649,0.998770264099139,-5.49012989185577
"DUS4L","DUS4L",0.0152177522755577,2.35877310079983,0.0904639576769509,0.928269201335108,0.994869499300384,-5.49022800686646
"LIN9","LIN9",0.0975366068968722,6.0017754738084,1.41998128763188,0.161634126888004,0.966087675220777,-5.49049643175711
"MOCS2-DT","MOCS2-DT",-0.0890336502636369,2.72390097080874,-0.496584567754752,0.621593542521281,0.982076180029318,-5.49054073602771
"SLC8B1","SLC8B1",-0.0539680281077084,2.5293480756517,-0.322909386445251,0.748070306662543,0.989926585134229,-5.49077370125134
"BTN3A1","BTN3A1",0.0940351101953971,2.7731484069788,0.602088384902857,0.549755060031167,0.980143834264402,-5.49096901429917
"MFSD11","MFSD11",-0.101468308521817,4.6655263536977,-1.15706152007855,0.252581898594566,0.966249064157513,-5.49101363991801
"H3C10","H3C10",-0.0838326522711808,3.00194772533365,-0.581552057676825,0.563403466577189,0.981132212939498,-5.49140022744809
"MRPL3","MRPL3",-0.0710162024055245,7.84148364932571,-1.65662860658299,0.10367093324028,0.955537376572493,-5.49144767044018
"RAP1GAP","RAP1GAP",0.0829504426968253,2.84828363779066,0.558496646828307,0.578923749460458,0.981132212939498,-5.49148016185304
"UHRF2","UHRF2",0.0891111539102871,5.34849339834094,1.32790528245268,0.190060656683734,0.966087675220777,-5.49172257372231
"RUFY2","RUFY2",-0.104868647009244,5.14113610004709,-1.26735746999394,0.210724053690127,0.966087675220777,-5.49228215944739
"ENSG00000308073","ENSG00000308073",0.0607434875728132,2.63932023040464,0.372579463337006,0.710989269672126,0.986500595824561,-5.49235039106644
"TSNARE1","TSNARE1",-0.0464880825874934,2.47135166033531,-0.279144048832246,0.781251387625939,0.992949793805728,-5.49289172768441
"BARD1","BARD1",-0.102639375770695,4.91699064705876,-1.21761309970516,0.228916532517226,0.966087675220777,-5.4933721906835
"GCA","GCA",0.109469282449292,3.81943662201222,0.946400080276171,0.348360767442599,0.966249064157513,-5.49344396067649
"NSUN5P1","NSUN5P1",-0.0210244456312827,2.32485044565934,-0.11157047497741,0.91159736740092,0.994869499300384,-5.49357524807783
"SHLD3","SHLD3",-0.0560526167208866,2.63561854913477,-0.358450807797414,0.721470094556217,0.9870042504203,-5.49399273917645
"PLPP3","PLPP3",0.100233901774769,4.51882031878266,1.14838155868687,0.256113267574327,0.966249064157513,-5.4940706768121
"CHKB-DT","CHKB-DT",0.0553460080137862,2.46222080131636,0.340854868543091,0.734598446649278,0.988886995851236,-5.49410540200321
"SLC41A2","SLC41A2",0.106984715814383,4.95733187653029,1.22753181183675,0.225200043567176,0.966087675220777,-5.49421359624469
"LPCAT4","LPCAT4",0.0976493687073328,3.98796925387031,1.05460984705235,0.296522734373224,0.966249064157513,-5.49450655710669
"ENSG00000290993","ENSG00000290993",0.108471612678245,4.00428780853961,1.00650597211761,0.318874484747902,0.966249064157513,-5.49457658664781
"APIP","APIP",0.0920238932430575,5.19149251052646,1.27433755571149,0.208259870001599,0.966087675220777,-5.49475390202014
"MAMLD1","MAMLD1",0.0563803122109952,2.33357842436201,0.302124681022434,0.763772892521453,0.991704716961681,-5.49485913199993
"BCAN-AS2","BCAN-AS2",-0.00627425127853787,2.15772388354813,-0.0380460309273816,0.969797970241648,0.998770264099139,-5.49489547153717
"OCEL1","OCEL1",0.0561784369010558,2.4911744677041,0.319958270485937,0.750293471652939,0.989949453836294,-5.49503972052924
"CCDC34","CCDC34",0.09335450048897,5.00712116173297,1.2437487349556,0.219219517527108,0.966087675220777,-5.49506314926945
"UNC93B1","UNC93B1",-0.081895448218976,2.76710875123953,-0.551257289814649,0.583839403866163,0.981132212939498,-5.49522204424214
"CKB","CKB",-0.0755351410677818,10.8446935330355,-1.97850659429672,0.053227729543917,0.954876800868526,-5.49562477604259
"C14orf93","C14orf93",-0.0128730204955576,2.3598591938519,-0.0780028148575211,0.938127866071418,0.9957989024259,-5.49573216912575
"ZNF430","ZNF430",0.115454287773317,4.06370085911144,0.985865975646073,0.328804648781997,0.966249064157513,-5.49612424980787
"MRPS17","MRPS17",0.0886292280051082,3.04766110906765,0.614952373987036,0.541291924299103,0.980143834264402,-5.4963978017279
"SDHAP1","SDHAP1",-0.0400925632550408,2.51346067586568,-0.240659731758888,0.810773615609763,0.993612806999304,-5.49723342366962
"TEF","TEF",-0.076970688916882,2.80225824869137,-0.470501680576939,0.639981762617022,0.982770622841125,-5.49742317758393
"SRPX","SRPX",0.0713463490144766,2.61118229638445,0.47498442450526,0.636804791990727,0.982644923318791,-5.49755253191817
"PAQR4","PAQR4",-0.107677997315531,5.10648752644853,-1.27226799272652,0.208988236230145,0.966087675220777,-5.49770967178114
"ADRA2C","ADRA2C",-0.103938145858546,3.4398727866643,-0.823307498398451,0.414126593546685,0.966604951911505,-5.49788433352458
"MT-TY","MT-TY",0.102171185160256,3.22787069305083,0.690081051041943,0.493239098266854,0.979459321950558,-5.49790862142181
"RXYLT1","RXYLT1",0.116694716626385,4.49254836496879,1.10864457501352,0.272730255816106,0.966249064157513,-5.49798206275822
"FH","FH",-0.0872445551044407,6.00605625042537,-1.41396612984857,0.163384252611097,0.966087675220777,-5.49798631624503
"ERICH5","ERICH5",0.099269175619404,2.9604604048293,0.649761872234605,0.518731698440139,0.979459321950558,-5.49808146766452
"ENSG00000205041","ENSG00000205041",0.0204207215437791,2.27373393434874,0.114599104617561,0.909208185991947,0.994869499300384,-5.49819139705538
"TMCC3","TMCC3",0.100213431820672,3.29965351777586,0.79321631479195,0.431288457467919,0.970988342794312,-5.49900451030552
"ENSG00000283041","ENSG00000283041",-0.110477766744837,3.84821776268135,-0.922386726631365,0.360624885645094,0.966249064157513,-5.49959175119733
"MRPL57","MRPL57",-0.0911547070212695,5.80777971105992,-1.38744485324088,0.171276470167055,0.966087675220777,-5.50016543044625
"RASAL2","RASAL2",0.0881230859243001,5.747057796295,1.38771813677808,0.171193673746734,0.966087675220777,-5.50017448353715
"KLC1-AS1","KLC1-AS1",0.0210668264562393,2.46803935881448,0.114741672780782,0.909095739539157,0.994869499300384,-5.50019115944833
"CYP7B1","CYP7B1",0.0903417965628606,3.06336056726155,0.534751787721729,0.595121137587416,0.981132212939498,-5.50034266814516
"TRADD","TRADD",-0.0716907151942658,2.70693054962176,-0.429171979502214,0.669586816009984,0.985652254872372,-5.50042085142326
"SMPDL3A","SMPDL3A",0.0719291426530062,2.66014847965675,0.453739761092493,0.651921045045033,0.985652254872372,-5.50083189345764
"ZGRF1","ZGRF1",0.105556073662486,4.67376378167808,1.16883961047175,0.247846132782902,0.966249064157513,-5.50090561315741
"SLCO3A1","SLCO3A1",-0.0657775621116463,2.7236922612672,-0.380188663658314,0.705367724885873,0.986168474135772,-5.50113340930254
"EFEMP1","EFEMP1",-0.0863949357447233,3.00712511098906,-0.631106717893831,0.530759764421138,0.979459321950558,-5.5012330175219
"TRAK1","TRAK1",-0.0916245232628947,5.71367664568911,-1.39017198665874,0.17045161493575,0.966087675220777,-5.50137119337865
"ATRX","ATRX",0.101296426598744,7.14427080046746,1.57748521406327,0.120802747212976,0.955537376572493,-5.50153689535465
"ANKRD13D","ANKRD13D",0.108705595399743,3.66875835093547,0.886826695964018,0.379291823221657,0.966249064157513,-5.50233455547299
"RUSC2","RUSC2",-0.110879410501792,3.50378463942979,-0.8248915727555,0.413234816633915,0.966249064157513,-5.50284468995508
"PDZD2","PDZD2",-0.036385039762906,2.4823797440315,-0.199269539591063,0.842835989681359,0.993750873786322,-5.50293202511063
"ZNF774","ZNF774",-0.0803346610273548,2.8385128227561,-0.552366391177111,0.583085007352755,0.981132212939498,-5.50293376024453
"PRICKLE3","PRICKLE3",0.10018654308058,3.32704971920295,0.783669488992387,0.436820789366563,0.970988342794312,-5.50295315589035
"ZNF30","ZNF30",-0.0918443871659669,4.62573512167984,-1.14049619748052,0.259351838461437,0.966249064157513,-5.5029855822994
"LYPD6","LYPD6",0.105557973184733,3.35997016569133,0.848740610224094,0.399950625866348,0.966249064157513,-5.50298591922681
"ZNG1E","ZNG1E",-0.0588799613835489,2.74430016133569,-0.369650106536341,0.713157768713255,0.986500595824561,-5.50313610206073
"ZNF485","ZNF485",0.107404759206978,3.81909712643803,0.909294621326464,0.367427377813045,0.966249064157513,-5.50323587105216
"ENSG00000274422","ENSG00000274422",-0.0261022568159772,2.45182124211143,-0.14490584306281,0.885350408518979,0.994869499300384,-5.50352281784943
"ENSG00000293476","ENSG00000293476",0.0929958341620125,3.58660839755351,0.838590028135924,0.4055720204204,0.966249064157513,-5.50355653724857
"CCDC125","CCDC125",-0.102588907693762,4.63311527767592,-1.17067948149528,0.247112166310932,0.966249064157513,-5.50360548891787
"SNORD36A","SNORD36A",0.0588371505807346,2.70378643537502,0.356765457100135,0.722723958751596,0.987163754439872,-5.50367887066923
"SNRK","SNRK",-0.099940448641969,4.39218333090406,-1.0761136002046,0.286888158531375,0.966249064157513,-5.50423798954052
"DNM3","DNM3",-0.00297985078782359,2.53385911897905,-0.0181023958744125,0.985627065429139,0.999416776765675,-5.50425117466936
"ZNF622","ZNF622",0.0890895627051966,5.78687441094605,1.36162606810528,0.17923874005703,0.966087675220777,-5.50440180280609
"DUS4L-BCAP29","DUS4L-BCAP29",-0.114439874931061,3.78713360737109,-0.864759905709372,0.391177814028727,0.966249064157513,-5.50450713135553
"ZBTB24","ZBTB24",0.0840279326505131,5.62033384510663,1.34508987297831,0.184485272407642,0.966087675220777,-5.50474595643139
"ENTREP3","ENTREP3",0.0856186123852316,7.05265111271114,1.57405680216372,0.121593620346805,0.955537376572493,-5.5053273589289
"NRP2","NRP2",0.0984125767684922,4.85310405971383,1.21378216513426,0.23036393085847,0.966087675220777,-5.50543104376776
"SPNS2","SPNS2",0.0193850331729983,2.6252846369865,0.113728084041463,0.909895218475674,0.994869499300384,-5.50544097680778
"ZNF501","ZNF501",0.0834485772408637,2.8952622344982,0.527583700472006,0.600052331143811,0.981760262886565,-5.50559883037419
"FRMD4A","FRMD4A",0.106102246316352,3.59555960261114,0.889476846636961,0.377879888210492,0.966249064157513,-5.50564261178478
"SHB","SHB",-0.109412206847539,3.94059470025336,-0.930662457034673,0.356367151427289,0.966249064157513,-5.50617490050125
"ZBTB7C","ZBTB7C",0.062376956157018,2.69060047150114,0.401537037699326,0.689684936250955,0.985652254872372,-5.506193099255
"AKIP1","AKIP1",-0.107529964164442,4.10261075049207,-1.00620687818081,0.319016924697065,0.966249064157513,-5.50636469957063
"ST7","ST7",0.0886561214266148,5.29445291557273,1.29544637324342,0.2009387135529,0.966087675220777,-5.50643607148417
"CYBA","CYBA",-0.0992880355316279,7.11278569640783,-1.56884262729346,0.122804420113411,0.955537376572493,-5.50646440111666
"BAD","BAD",-0.0963848391531883,4.58299718997991,-1.13573939787559,0.261319550430152,0.966249064157513,-5.50671949881896
"SLC35C2","SLC35C2",-0.0983899157019126,6.04907802580853,-1.41001876851275,0.164540715025079,0.966087675220777,-5.50672321582031
"SEMA3F","SEMA3F",0.0220505875455475,2.35476329393347,0.122160412692117,0.903247066996499,0.994869499300384,-5.5071188681453
"TMCO3","TMCO3",-0.0803965009069856,5.63827102559183,-1.37008554651601,0.17659928081413,0.966087675220777,-5.50721977291971
"ARID3A","ARID3A",0.105629073080173,4.51013661094488,1.17682397000192,0.244672347409547,0.966249064157513,-5.50723042003909
"MIRLET7BHG","MIRLET7BHG",0.0969076880702655,3.38966961613442,0.733607830730096,0.466511905047057,0.975236944864964,-5.5072402169274
"INTS6L","INTS6L",0.0933169529115343,3.56607497996408,0.818899678738744,0.416614197971921,0.966963126057046,-5.5075459913494
"MME","MME",-0.0254627422496592,2.32323734007492,-0.156230785672365,0.876461468993469,0.99473195164592,-5.50774346682105
"ERAP1","ERAP1",0.0970808050702621,4.45251008395068,1.11573888001438,0.26970918066991,0.966249064157513,-5.50778778149554
"TMEM44","TMEM44",-0.0867928022165212,2.83712187019425,-0.577119097979156,0.566371527609561,0.981132212939498,-5.50779902048168
"ZEB1","ZEB1",0.0863144806215006,5.91664035375033,1.40337323642763,0.166501983176001,0.966087675220777,-5.50790294268394
"CBR3","CBR3",-0.00580347065621778,2.31942370638234,-0.0326586274990634,0.974072967918798,0.998898455435531,-5.50799842006242
"TK1","TK1",-0.0926127214814878,6.63691146869706,-1.50146444316065,0.139337735553882,0.958632965274086,-5.50809497630156
"LINC00839","LINC00839",-0.0930406507440003,3.16556187178415,-0.650339112985447,0.518361842507285,0.979459321950558,-5.50809821861718
"GNB3","GNB3",-0.0869176680205368,2.83184780790098,-0.526468836922817,0.600820994180898,0.981760262886565,-5.50875514284606
"ZNF565","ZNF565",0.0374911537493814,2.53293121818032,0.221685711206612,0.825434599553658,0.993612806999304,-5.50920661451506
"ANAPC10","ANAPC10",0.078550416898957,2.82617479582837,0.480737298685883,0.632737721084984,0.982323873905508,-5.50922641689127
